sensor_id,timestamp,pm25,no2,o3
SEN-001,2025-01-02 14:00:00,14.114222282071164,28.520441620166366,21.72721737137143
SEN-001,2025-01-02 15:00:00,14.763067571318933,17.06584174209184,24.12306781449634
SEN-001,2025-01-02 16:00:00,12.278988636687124,30.220671017999898,25.38411761922723
SEN-001,2025-01-02 17:00:00,9.494982438385184,21.500989523370812,28.729090378017148
SEN-001,2025-01-02 18:00:00,17.10554818668019,16.036919234040052,20.88468328029878
SEN-001,2025-01-02 19:00:00,28.525921145087644,23.230695001888073,23.45728341628679
SEN-001,2025-01-02 20:00:00,22.90338535238784,30.01891340267727,21.21198960616305
SEN-001,2025-01-02 21:00:00,11.613699591742465,19.054295856895223,22.212031145891185
SEN-001,2025-01-02 22:00:00,13.22834251705954,26.578336609081425,18.760173916531627
SEN-001,2025-01-02 23:00:00,15.813373238015426,24.403651518129873,20.7856612676035
SEN-001,2025-01-03 00:00:00,11.862180554329989,13.00299054718759,24.519370301341308
SEN-001,2025-01-03 01:00:00,87.67088869704305,57.116921960581664,25.08153918204949
SEN-001,2025-01-03 02:00:00,22.28425756676608,18.11775331527071,24.984102151402798
SEN-001,2025-01-03 03:00:00,14.780211630977357,22.978550218302207,23.836606228838193
SEN-001,2025-01-03 04:00:00,11.294883052706808,31.14359239929204,24.041009345480578
SEN-001,2025-01-03 05:00:00,11.920717242206985,23.69494413395464,23.578084360811058
SEN-001,2025-01-03 06:00:00,12.744734098384026,16.840306291770872,20.082380395181318
SEN-001,2025-01-03 07:00:00,12.850788887535387,23.49061881977771,17.223579706514208
SEN-001,2025-01-03 08:00:00,14.524569324665173,14.7384821942649,24.180985730673623
SEN-001,2025-01-03 09:00:00,14.139624536947366,29.824888268507138,19.2766965126598
SEN-001,2025-01-03 10:00:00,24.76901928062307,18.146525289242316,27.277286162553015
SEN-001,2025-01-03 11:00:00,9.409091758676034,30.570126422705954,21.63232887540741
SEN-001,2025-01-03 12:00:00,10.735267632613283,26.137096020731178,21.946155444778793
SEN-001,2025-01-03 13:00:00,11.15437879899467,0.0,22.084804643427248
SEN-001,2025-01-03 14:00:00,15.069637489762938,20.919584413234713,28.02817295338582
SEN-001,2025-01-03 15:00:00,22.832754042902245,21.371830513505525,27.15800579673438
SEN-001,2025-01-03 16:00:00,16.81036770238905,27.218022930093206,24.021170916611197
SEN-001,2025-01-03 17:00:00,10.10589421780521,27.425488446158745,24.902550229899497
SEN-001,2025-01-03 18:00:00,18.711525039157493,23.637001785546733,16.910024164004536
SEN-001,2025-01-03 19:00:00,6.609067207379097,21.854828898433986,20.37317834187533
SEN-001,2025-01-03 20:00:00,10.358618944454907,26.164904457281843,23.03586761471774
SEN-001,2025-01-03 21:00:00,13.228091671082966,18.05315265712397,22.056451659034227
SEN-001,2025-01-03 22:00:00,18.96015453978452,26.113328393397143,23.234360440489397
SEN-001,2025-01-03 23:00:00,15.296979888463346,20.270053890217298,25.044602300795162
SEN-001,2025-01-04 00:00:00,18.022612608433537,7.303504332515841,20.293044546941584
SEN-001,2025-01-04 01:00:00,18.649053930448016,25.102219323873477,28.422320933925985
SEN-001,2025-01-04 02:00:00,10.093848550314693,20.15338711082762,17.107815541452915
SEN-001,2025-01-04 03:00:00,21.74164602980691,18.081566239408243,20.125873309657592
SEN-001,2025-01-04 04:00:00,9.291352478625985,23.405550209616205,24.648763938512904
SEN-001,2025-01-04 05:00:00,14.879861622882345,32.75012242035571,22.899062202039435
SEN-001,2025-01-04 06:00:00,19.116598062721856,19.425618880019936,29.60711968573953
SEN-001,2025-01-04 07:00:00,3.700708007090725,18.661509857091456,26.14053346967149
SEN-001,2025-01-04 08:00:00,22.52797071934705,27.844503434042025,23.832487447963032
SEN-001,2025-01-04 09:00:00,15.638510386763699,16.563776925685808,22.838504384173497
SEN-001,2025-01-04 10:00:00,19.748280025361552,32.62311444125927,17.30611532407421
SEN-001,2025-01-04 11:00:00,27.02382475260474,21.542842090083393,17.69098671548878
SEN-001,2025-01-04 12:00:00,8.839774173909971,13.421930355884061,21.021972550559617
SEN-001,2025-01-04 13:00:00,15.930643974724838,34.755009156704084,25.157314933084304
SEN-001,2025-01-04 14:00:00,13.930279743424514,8.641478356864148,17.497679498398483
SEN-001,2025-01-04 15:00:00,20.327014979302206,18.006665813379684,26.57508454588489
SEN-001,2025-01-04 16:00:00,16.11183710975078,22.765677801824822,26.215216512691466
SEN-001,2025-01-04 17:00:00,39.56475942372878,33.479824374476834,22.71736612216603
SEN-001,2025-01-04 18:00:00,13.567221705593463,26.519069255516463,24.625442501894494
SEN-001,2025-01-04 19:00:00,11.756817376804815,37.30418451120114,21.696758567899735
SEN-001,2025-01-04 20:00:00,83.21068189358468,28.954620147456733,25.830629486254544
SEN-001,2025-01-04 21:00:00,9.888735370932444,21.383665961404777,17.85640358446058
SEN-001,2025-01-04 22:00:00,12.404956823488014,14.174000822347221,25.78193887377032
SEN-001,2025-01-04 23:00:00,21.279598966470928,9.848396110413207,23.98328253648341
SEN-001,2025-01-05 00:00:00,9.872974956602178,15.990922743692648,24.711688986255055
SEN-001,2025-01-05 01:00:00,13.725916313536924,24.16356979524057,23.710553192861536
SEN-001,2025-01-05 02:00:00,11.232899720941413,25.9640113356306,21.86300160885441
SEN-001,2025-01-05 03:00:00,17.60426807387296,29.169503648189885,25.434953639675914
SEN-001,2025-01-05 04:00:00,17.444937379059503,22.475115919043677,22.18007953033066
SEN-001,2025-01-05 05:00:00,12.081820497811304,28.121627998980323,26.616990760403258
SEN-001,2025-01-05 06:00:00,12.598541177862451,24.555804211678204,22.404543045764246
SEN-001,2025-01-05 07:00:00,2.9310050308769373,9.269684822413438,20.78296686906657
SEN-001,2025-01-05 08:00:00,17.16515503844983,17.818495175627078,21.872343946099647
SEN-001,2025-01-05 09:00:00,18.741833862802885,13.938163608138145,22.425066216895857
SEN-001,2025-01-05 10:00:00,16.023522383385547,29.025692035817972,25.155164120251126
SEN-001,2025-01-05 11:00:00,16.11578657640466,28.64080492000125,25.11447864609744
SEN-001,2025-01-05 12:00:00,16.690666711935343,20.922496401642274,26.490365405932103
SEN-001,2025-01-05 13:00:00,14.477663431769285,19.637012574730576,19.773595805897518
SEN-001,2025-01-05 14:00:00,11.246846186884584,12.321825441216237,22.966434239511162
SEN-001,2025-01-05 15:00:00,8.969919346439369,16.27652537959882,24.013876536286077
SEN-001,2025-01-05 16:00:00,16.67036747966081,34.78407620945646,27.83506458128415
SEN-001,2025-01-05 17:00:00,8.207972132566027,19.99550999221349,20.665806168656122
SEN-001,2025-01-05 18:00:00,9.553468330001536,23.29089808422067,21.41753986780069
SEN-001,2025-01-05 19:00:00,11.045015419330095,27.503843419620615,26.794604629461702
SEN-001,2025-01-05 20:00:00,6.714852462984082,28.40182352230771,24.605726860696585
SEN-001,2025-01-05 21:00:00,17.879681888905004,20.718381174891178,24.208967895406946
SEN-001,2025-01-05 22:00:00,5.374757957767557,27.59865751058264,20.09084165940652
SEN-001,2025-01-05 23:00:00,10.885220443283421,24.820515267210116,22.843344750234117
SEN-001,2025-01-06 00:00:00,11.894845274941707,28.12557271764632,23.015646378662122
SEN-001,2025-01-06 01:00:00,11.092817031575745,12.638709604610929,22.4315036192848
SEN-001,2025-01-06 02:00:00,10.832589874242771,13.171455812618701,19.25454963405368
SEN-001,2025-01-06 03:00:00,20.178510188451146,18.161924390746123,20.457287158895834
SEN-001,2025-01-06 04:00:00,17.093736470370313,18.121585054652908,23.629842355602182
SEN-001,2025-01-06 05:00:00,22.32940804624134,24.623040251832148,21.10042526217694
SEN-001,2025-01-06 06:00:00,9.026814209372136,9.624122628905436,23.085803640693594
SEN-001,2025-01-06 07:00:00,14.718981113894118,22.12501020646311,23.304992484688015
SEN-001,2025-01-06 08:00:00,11.833277324489842,23.010816347377546,19.440501006867507
SEN-001,2025-01-06 09:00:00,15.027724217876552,15.854618031608409,17.657767719887275
SEN-001,2025-01-06 10:00:00,14.155107121679341,27.32025666191294,29.751689438378754
SEN-001,2025-01-06 11:00:00,16.12374080758338,23.440688802615323,26.513590378497742
SEN-001,2025-01-06 12:00:00,20.524537622173952,24.551675759505553,21.362359332931813
SEN-001,2025-01-06 13:00:00,20.815924055896776,13.361531974395113,15.660007300846303
SEN-001,2025-01-06 14:00:00,15.753573427610084,28.21915571418144,25.010071928653772
SEN-001,2025-01-06 15:00:00,15.637620324784862,19.414045000601728,25.561987053347245
SEN-001,2025-01-06 16:00:00,21.631804136781433,5.81314226302583,22.485400726182963
SEN-001,2025-01-06 17:00:00,30.147333067528262,22.579165204390755,25.256537439215634
SEN-001,2025-01-06 18:00:00,21.30750495222543,26.32332918920904,23.085943494380025
SEN-001,2025-01-06 19:00:00,18.098426833460028,14.784704565641963,14.945212357779049
SEN-001,2025-01-06 20:00:00,17.84808542204708,20.681888118921897,24.473080839451
SEN-001,2025-01-06 21:00:00,15.165901945464393,24.896794230520026,20.006665817134564
SEN-001,2025-01-06 22:00:00,30.04271405106837,27.14659970471382,30.845796444009036
SEN-001,2025-01-06 23:00:00,15.197853528712226,27.321504849963368,22.466720212840777
SEN-001,2025-01-07 00:00:00,23.25452158186594,15.193456452796521,28.51630496547054
SEN-001,2025-01-07 01:00:00,10.157423944901652,25.303925711911663,30.317984260496043
SEN-001,2025-01-07 02:00:00,12.250910520235706,20.34446459000254,22.593987376573885
SEN-001,2025-01-07 03:00:00,19.27303334890346,30.275875373908,18.673622171351113
SEN-001,2025-01-07 04:00:00,21.594796909388208,26.841276286249055,19.837077372281037
SEN-001,2025-01-07 05:00:00,18.542851454351023,34.304748855784545,23.240946797941174
SEN-001,2025-01-07 06:00:00,18.585486915459697,24.811669594506625,24.413026076548686
SEN-001,2025-01-07 07:00:00,13.906898751768548,29.62124541600926,26.243943160734375
SEN-001,2025-01-07 08:00:00,22.7786838295135,29.389995665967735,24.97317643561278
SEN-001,2025-01-07 09:00:00,9.52006160043463,24.100949978731602,21.839539969357865
SEN-001,2025-01-07 10:00:00,1.3398311697754561,14.297306963638594,22.50495994991596
SEN-001,2025-01-07 11:00:00,10.254077455589698,18.030627463331086,20.74929481309667
SEN-001,2025-01-07 12:00:00,22.054528417225402,25.829979183974114,25.37945272753648
SEN-001,2025-01-07 13:00:00,15.067751811463365,16.171831192348787,24.96607172519738
SEN-001,2025-01-07 14:00:00,13.028179856803764,28.936661493966845,21.537421468957604
SEN-001,2025-01-07 15:00:00,8.795744917430863,32.519666983122676,21.44843296215925
SEN-001,2025-01-07 16:00:00,12.1599259718959,26.873729684237823,24.698020265419537
SEN-001,2025-01-07 17:00:00,7.782441892926329,27.762673470807155,23.337092651452455
SEN-001,2025-01-07 18:00:00,12.468026611608593,21.44971338641362,28.62822043969796
SEN-001,2025-01-07 19:00:00,16.827927924249025,19.22396823170414,21.351901310188865
SEN-001,2025-01-07 20:00:00,20.723258088760595,17.86839185650849,20.341665226774115
SEN-001,2025-01-07 21:00:00,12.783350794239286,19.202308946100956,22.989243289966648
SEN-001,2025-01-07 22:00:00,14.825688652148846,21.058665654435345,23.857008046920466
SEN-001,2025-01-07 23:00:00,14.800994675125278,11.291580478642274,26.98480934746709
SEN-001,2025-01-08 00:00:00,15.239888945496782,18.481764479930966,19.402183001820077
SEN-001,2025-01-08 01:00:00,14.944125185588826,6.648907406046195,22.797450393034325
SEN-001,2025-01-08 02:00:00,23.2014475442313,23.829854258354526,20.321758510752325
SEN-001,2025-01-08 03:00:00,11.664704676198596,24.67856022712618,20.296066197375364
SEN-001,2025-01-08 04:00:00,7.806956944079255,27.613571461723573,23.580561086712112
SEN-001,2025-01-08 05:00:00,13.928713774569404,10.545394909781,22.364986909590492
SEN-001,2025-01-08 06:00:00,11.497386523464598,24.455643244713336,17.63771598196315
SEN-001,2025-01-08 07:00:00,8.634395884679643,23.49593897881318,26.54149025892371
SEN-001,2025-01-08 08:00:00,18.585747286301824,29.403126041504,19.750317167231103
SEN-001,2025-01-08 09:00:00,10.114174784192251,17.199288207573566,26.647923993990418
SEN-001,2025-01-08 10:00:00,14.269629094445872,21.69478451385384,23.243412325224064
SEN-001,2025-01-08 11:00:00,8.441746565340946,17.940772670434733,23.622701650390102
SEN-001,2025-01-08 12:00:00,9.406777465801493,21.45277846396068,22.748641804247423
SEN-001,2025-01-08 13:00:00,19.246831790033024,34.4294037110212,18.994592512977558
SEN-001,2025-01-08 14:00:00,7.394989656610188,19.605761062352595,24.478656198297436
SEN-001,2025-01-08 15:00:00,17.978471734348798,26.992356636770783,24.661179070876337
SEN-001,2025-01-08 16:00:00,24.58208941146125,18.25982225559946,27.228216741004566
SEN-001,2025-01-08 17:00:00,19.62073037646165,13.337211569741157,23.69791921759616
SEN-001,2025-01-08 18:00:00,4.828100589942501,26.234968515271994,17.29012951817939
SEN-001,2025-01-08 19:00:00,8.408467064002664,13.30669973437664,21.95547062839215
SEN-001,2025-01-08 20:00:00,19.164520500865418,10.275728070295544,21.101929544750075
SEN-001,2025-01-08 21:00:00,15.259362485399286,7.434626147286817,24.02773698846681
SEN-001,2025-01-08 22:00:00,17.77511390315499,6.139825627341185,24.242428448987347
SEN-001,2025-01-08 23:00:00,19.058108677227754,19.92218985685964,19.711187057948347
SEN-001,2025-01-09 00:00:00,22.701664681288875,26.148548886958295,24.428539512223068
SEN-001,2025-01-09 01:00:00,20.193162174375573,29.300634509440744,23.973797964096367
SEN-001,2025-01-09 02:00:00,14.301099919005592,15.033620196707659,21.46742393434874
SEN-001,2025-01-09 03:00:00,16.800013509045048,24.104961742949875,21.777683261454175
SEN-001,2025-01-09 04:00:00,10.101786525527121,31.577316416259947,22.059742534248056
SEN-001,2025-01-09 05:00:00,11.680810745676943,15.553526507675068,20.985244453840703
SEN-001,2025-01-09 06:00:00,15.39993078863024,23.466681769807657,20.97538061579365
SEN-001,2025-01-09 07:00:00,7.535251661803176,26.861101986031603,25.275680732544373
SEN-001,2025-01-09 08:00:00,15.517327105030699,18.546860761312583,21.18583802576301
SEN-001,2025-01-09 09:00:00,9.546278573572021,25.124764098853063,19.65778387592685
SEN-001,2025-01-09 10:00:00,15.965480679627541,31.31080922761172,22.16716980972813
SEN-001,2025-01-09 11:00:00,8.783132186177788,28.29823359987472,27.89273799219773
SEN-001,2025-01-09 12:00:00,11.521253173209221,17.848574998764327,26.15177211056008
SEN-001,2025-01-09 13:00:00,22.046901167036616,11.835008126038433,20.858448393517428
SEN-001,2025-01-09 14:00:00,14.008834277335618,32.142702078855166,18.40593788548559
SEN-001,2025-01-09 15:00:00,22.141937478214235,25.031997330031363,25.76465001798892
SEN-001,2025-01-09 16:00:00,25.827983602277655,17.22314255271668,24.92423705500547
SEN-001,2025-01-09 17:00:00,24.6102480846423,17.76931509337266,26.8046560965563
SEN-001,2025-01-09 18:00:00,19.381141742242587,13.910726638967478,23.664616788177472
SEN-001,2025-01-09 19:00:00,20.96008985321223,13.568203209180464,22.102614336881405
SEN-001,2025-01-09 20:00:00,25.430010521907295,17.796643805179215,24.81769313366284
SEN-001,2025-01-09 21:00:00,21.914797252250082,28.661448828099555,19.639492929712603
SEN-001,2025-01-09 22:00:00,15.671479059778749,14.526861330197377,27.2618927539192
SEN-001,2025-01-09 23:00:00,15.410883424911429,14.828174549654555,20.63410510032641
SEN-001,2025-01-10 00:00:00,15.328017361673728,18.611610283434338,27.095702137408434
SEN-001,2025-01-10 01:00:00,5.863912612314497,20.055061315204124,19.833849446501688
SEN-001,2025-01-10 02:00:00,24.167865831585537,15.199146462619732,32.37211005477582
SEN-001,2025-01-10 03:00:00,6.20916542115231,16.78574291613867,22.08113781622544
SEN-001,2025-01-10 04:00:00,17.84159772239848,20.356137924436535,20.045100861828658
SEN-001,2025-01-10 05:00:00,20.47716741996004,27.647557137186872,25.76304535607602
SEN-001,2025-01-10 06:00:00,12.473186971161429,27.143984298947863,22.510423934040773
SEN-001,2025-01-10 07:00:00,18.296963467161742,22.28592181337694,17.872656678397046
SEN-001,2025-01-10 08:00:00,20.14152817430281,24.80018340356174,23.663708893658104
SEN-001,2025-01-10 09:00:00,24.256172297006337,22.751215182313068,24.19181388911043
SEN-001,2025-01-10 10:00:00,18.528504493335667,27.008628908566912,28.05892872496696
SEN-001,2025-01-10 11:00:00,13.150022160148167,23.956697866443694,24.30503905914609
SEN-001,2025-01-10 12:00:00,13.322777913083174,20.831675081551307,23.7450867379495
SEN-001,2025-01-10 13:00:00,10.93866526040603,20.6088038842465,20.01974773569626
SEN-001,2025-01-10 14:00:00,15.66301140996651,31.03016865233491,23.476867308990876
SEN-001,2025-01-10 15:00:00,23.001707820858666,20.123307738236328,22.361783492875023
SEN-001,2025-01-10 16:00:00,13.788399864028726,1.8267479063975678,25.804907950723297
SEN-001,2025-01-10 17:00:00,10.043872892315667,28.670090955776587,29.15233833296248
SEN-001,2025-01-10 18:00:00,18.853765766135464,35.91980011072802,21.298483185339247
SEN-001,2025-01-10 19:00:00,7.966114276863102,23.743450807871366,24.788758669766167
SEN-001,2025-01-10 20:00:00,17.179131081074026,22.700843106658994,23.77763105222724
SEN-001,2025-01-10 21:00:00,7.052124668929817,13.575859132084759,25.55418386182534
SEN-001,2025-01-10 22:00:00,14.632621473068074,31.599431230590238,21.390361704390063
SEN-001,2025-01-10 23:00:00,21.159630858321442,38.18305594261999,25.611404752292103
SEN-001,2025-01-11 00:00:00,17.42194183959753,13.947112985580972,23.9093620802475
SEN-001,2025-01-11 01:00:00,1.795739099768836,24.807856373619884,24.73759861784143
SEN-001,2025-01-11 02:00:00,20.83968020150595,24.83901579543486,18.916672371817565
SEN-001,2025-01-11 03:00:00,20.402656243081047,16.940180632473066,19.954057754707826
SEN-001,2025-01-11 04:00:00,10.45661991910073,22.5024609278123,22.501019152436772
SEN-001,2025-01-11 05:00:00,17.7829127869066,8.952220017225205,23.00422538173318
SEN-001,2025-01-11 06:00:00,10.819095633508127,18.982357478287252,21.788012471741535
SEN-001,2025-01-11 07:00:00,7.001302296223013,25.679814082042075,27.03891451410182
SEN-001,2025-01-11 08:00:00,26.492241120297887,29.56331072526786,21.90128307693965
SEN-001,2025-01-11 09:00:00,13.174967994010267,23.132583777183815,23.031028005898815
SEN-001,2025-01-11 10:00:00,14.66065825392734,30.41438115128185,26.661927626468785
SEN-001,2025-01-11 11:00:00,16.186104879157494,25.233148857338207,21.667016025443488
SEN-001,2025-01-11 12:00:00,15.3356551592546,13.06951185746662,26.051352686505584
SEN-001,2025-01-11 13:00:00,14.100658986265703,21.773536911102042,26.297988478890268
SEN-001,2025-01-11 14:00:00,17.742222069354188,15.629183452779746,22.511485291441204
SEN-001,2025-01-11 15:00:00,18.52695072862289,31.32913172446002,23.865601849183815
SEN-001,2025-01-11 16:00:00,21.50611643123998,33.474065139610815,21.55707103521494
SEN-001,2025-01-11 17:00:00,5.689007734140208,25.472686684875608,26.728740333366677
SEN-001,2025-01-11 18:00:00,7.506827702808885,15.953404644153993,22.50418391266512
SEN-001,2025-01-11 19:00:00,21.69675740554785,2.2938885991848785,26.413220853335233
SEN-001,2025-01-11 20:00:00,11.364048167563219,26.580849146640787,24.218276803207267
SEN-001,2025-01-11 21:00:00,10.029298758730151,19.91800062871979,20.07064719108785
SEN-001,2025-01-11 22:00:00,15.482731674725224,30.173704566982025,21.898989657246148
SEN-001,2025-01-11 23:00:00,12.520531397520225,17.316905065193307,20.66002568466202
SEN-001,2025-01-12 00:00:00,13.526222631780279,29.651809712280567,25.032540821414102
SEN-001,2025-01-12 01:00:00,17.105531462557103,25.7586790768585,25.250595910669364
SEN-001,2025-01-12 02:00:00,19.38156249587752,16.305839651422534,17.45145081427651
SEN-001,2025-01-12 03:00:00,11.610787856351555,26.63875620380257,25.11668548755693
SEN-001,2025-01-12 04:00:00,14.77323020978777,23.167471873734414,25.142334262809165
SEN-001,2025-01-12 05:00:00,9.827944307115462,12.184856448411999,25.695995582424935
SEN-001,2025-01-12 06:00:00,15.404794738039888,28.377808585573966,24.394760614659493
SEN-001,2025-01-12 07:00:00,17.4824660541072,24.51371906759751,26.122078250039095
SEN-001,2025-01-12 08:00:00,26.456324217593377,17.47665493913335,30.49584493533634
SEN-001,2025-01-12 09:00:00,9.754500881477226,29.43199181693671,27.479663483717236
SEN-001,2025-01-12 10:00:00,10.90351184961305,22.136781470131986,20.64160836379754
SEN-001,2025-01-12 11:00:00,9.063648455399642,25.35454468956701,21.109637742801453
SEN-001,2025-01-12 12:00:00,13.968266903668264,28.11689721045977,20.55062381516301
SEN-001,2025-01-12 13:00:00,8.820985245580474,27.788293213503593,23.452643003394186
SEN-001,2025-01-12 14:00:00,22.713987649735525,21.274038355065255,22.631432848326718
SEN-001,2025-01-12 15:00:00,17.598807351906302,21.36574031995641,30.33487086946072
SEN-001,2025-01-12 16:00:00,11.290771403201576,21.041078071596452,19.591648197722293
SEN-001,2025-01-12 17:00:00,7.683726949384721,13.651390536167813,23.368332234387676
SEN-001,2025-01-12 18:00:00,11.211871670813142,25.37236242720613,28.08977834713826
SEN-001,2025-01-12 19:00:00,19.090646555889624,26.37048448138522,24.13451808342575
SEN-001,2025-01-12 20:00:00,8.24247769261698,16.92113830745538,25.913680164435064
SEN-001,2025-01-12 21:00:00,16.530494452694885,10.95177980942662,18.049762932464077
SEN-001,2025-01-12 22:00:00,18.400341493604664,17.798439755133383,26.22882764240052
SEN-001,2025-01-12 23:00:00,10.027624099708625,12.867375415094823,24.082937808637762
SEN-001,2025-01-13 00:00:00,14.571463927759009,20.777607293547,28.475827681065518
SEN-001,2025-01-13 01:00:00,17.241249455892074,17.334588222873688,25.2691243382612
SEN-001,2025-01-13 02:00:00,25.484706138936712,15.387330797475544,22.972409686303205
SEN-001,2025-01-13 03:00:00,22.895780086361277,25.80938187579069,23.75566408410809
SEN-001,2025-01-13 04:00:00,12.71489215002541,22.42389267345036,23.588524530634032
SEN-001,2025-01-13 05:00:00,16.25031788529881,17.677034870414122,22.469172247919072
SEN-001,2025-01-13 06:00:00,12.746400160015934,23.41870105140125,18.878902744635248
SEN-001,2025-01-13 07:00:00,19.630540979582925,13.996589812449521,23.432399946397233
SEN-001,2025-01-13 08:00:00,9.249349649366463,18.794811505453264,22.232908393445875
SEN-001,2025-01-13 09:00:00,12.402057025465233,16.00585916000887,23.641340575805348
SEN-001,2025-01-13 10:00:00,18.396884137426,19.359059249202495,26.826242710112766
SEN-001,2025-01-13 11:00:00,18.499839097701408,25.165763676439596,19.23603104729076
SEN-001,2025-01-13 12:00:00,11.834480206666644,22.1648757436558,24.119035663918115
SEN-001,2025-01-13 13:00:00,14.320807800862845,25.10520048938894,18.315639086347907
SEN-001,2025-01-13 14:00:00,14.006262664580795,19.883140845321243,16.437158181598942
SEN-001,2025-01-13 15:00:00,10.997201747912634,21.780190656818757,22.57306535902355
SEN-001,2025-01-13 16:00:00,16.599701092766008,22.969015987841022,21.61656739077486
SEN-001,2025-01-13 17:00:00,6.662864882138791,23.023795078566916,21.50740651234012
SEN-001,2025-01-13 18:00:00,16.346091718258442,17.46415014841549,17.141272446178075
SEN-001,2025-01-13 19:00:00,5.629585355089871,27.682303933119464,20.135768915194323
SEN-001,2025-01-13 20:00:00,19.206944409140323,17.924082418213985,26.520412191661798
SEN-001,2025-01-13 21:00:00,10.583012717303923,17.949793442991314,20.328185865699602
SEN-001,2025-01-13 22:00:00,9.35280437931705,33.09805622963421,22.476118851822854
SEN-001,2025-01-13 23:00:00,11.833516301670894,14.990994545183643,24.497804110225033
SEN-001,2025-01-14 00:00:00,13.071961558257028,23.47899497343522,23.4983449695319
SEN-001,2025-01-14 01:00:00,1.102858395103139,28.878429479247167,20.035303424444464
SEN-001,2025-01-14 02:00:00,16.553567855480807,30.037780193735436,18.9962482280869
SEN-001,2025-01-14 03:00:00,17.2093948035594,37.485667960799795,21.001154826018244
SEN-001,2025-01-14 04:00:00,18.3867164540121,21.974924780650326,23.371765448882304
SEN-001,2025-01-14 05:00:00,12.745893578573023,27.89259705735207,21.436526110115956
SEN-001,2025-01-14 06:00:00,18.770393720922385,12.5986214921973,20.398312667465675
SEN-001,2025-01-14 07:00:00,11.686375480407184,25.233239649049445,23.055774630662924
SEN-001,2025-01-14 08:00:00,10.843830360061437,11.830680211685753,24.289069095940818
SEN-001,2025-01-14 09:00:00,15.089990887091817,30.862451723780957,20.603036266242484
SEN-001,2025-01-14 10:00:00,13.002883342307168,17.57690599253481,27.991622350870085
SEN-001,2025-01-14 11:00:00,20.22346415666199,16.77535445381369,20.273600421215217
